BackupID,Label,Date,Path,RestoreDate,Version,Creator,CreationDate,LastModifier,LastModificationDate,Filename,ServerName,IsOk,IsPasswordProtected,Password,IsAutomatic,IsCompressed
196,نسخه پشتيبان تاريخ 1404/12/23 ساعت 11:24 ق.ظ,2026-03-14 11:24:19.490000,D:\Sepidar,,1,10,2026-03-14 11:24:20,10,2026-03-14 11:24:20,Backup_Sepidar01_Ver6.1.2_14041223_1124_DB2019.bak,192.168.0.105,True,False,,,False
197,نسخه پشتيبان تاريخ 1404/12/23 ساعت 11:27 ق.ظ,2026-03-14 11:27:48.683000,D:\Sepidar,,1,10,2026-03-14 11:27:55,10,2026-03-14 11:27:55,Backup_Sepidar01_Ver6.1.2_14041223_1127_DB2019.bak,192.168.0.105,True,False,,,False
198,نسخه پشتيبان تاريخ 1404/12/23 ساعت 11:41 ق.ظ,2026-03-14 11:41:47.170000,D:\Sepidar,,1,1,2026-03-14 11:43:35,1,2026-03-14 11:43:35,Backup_Sepidar01_Ver6.1.2_14041223_1141_DB2019.bak,192.168.0.105,True,False,,,False
199,نسخه پشتيبان خودكار تاريخ 3/15/2026 ساعت 10:15 AM,2026-03-15 10:15:20.073000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-15 10:15:10,12,2026-03-15 10:15:20,AutomaticBackup_Sepidar01_Ver6.1.2_14041224_1015_DB2019.bak,.,False,False,,,False
200,نسخه پشتيبان خودكار تاريخ 24/12/1404 ساعت 02:15 ب.ظ,2026-03-15 14:15:43.190000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-15 14:15:40,1,2026-03-15 14:15:50,AutomaticBackup_Sepidar01_Ver6.1.2_14041224_1415_DB2019.bak,192.168.0.151,False,False,,,False
201,نسخه پشتيبان تاريخ 1404/12/24 ساعت 05:02 ب.ظ,2026-03-15 17:03:51.457000,D:\Sepidar,,3,1,2026-03-15 17:02:51,1,2026-03-15 17:03:58,Backup_Sepidar01_Ver6.1.2_14041224_1702_DB2019.bak,192.168.0.151,False,False,,,False
202,نسخه پشتيبان خودكار تاريخ 1404/12/24 ساعت 06:21 عـصـر,2026-03-15 18:21:22.797000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-15 18:21:17,12,2026-03-15 18:21:25,AutomaticBackup_Sepidar01_Ver6.1.2_14041224_1821_DB2019.bak,192.168.0.151,False,False,,,False
203,نسخه پشتيبان خودكار تاريخ 1404/12/24 ساعت 10:21 عـصـر,2026-03-15 22:21:18.463000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-15 22:21:18,12,2026-03-15 22:21:21,AutomaticBackup_Sepidar01_Ver6.1.2_14041224_2221_DB2019.bak,192.168.0.151,False,False,,,False
204,نسخه پشتيبان خودكار تاريخ 25/12/1404 ساعت 10:09 ق.ظ,2026-03-16 10:09:45.387000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-16 10:09:22,12,2026-03-16 10:09:26,AutomaticBackup_Sepidar01_Ver6.1.2_14041225_1009_DB2019.bak,192.168.0.151,False,False,,,False
205,نسخه پشتيبان خودكار تاريخ 25/12/1404 ساعت 02:09 ب.ظ,2026-03-16 14:09:44.800000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-16 14:09:23,12,2026-03-16 14:09:26,AutomaticBackup_Sepidar01_Ver6.1.2_14041225_1409_DB2019.bak,192.168.0.151,False,False,,,False
206,نسخه پشتيبان تاريخ 1404/12/25 ساعت 05:32 ب.ظ,2026-03-16 17:33:06.363000,D:\Sepidar,,3,1,2026-03-16 17:32:32,1,2026-03-16 17:33:15,Backup_Sepidar01_Ver6.1.2_14041225_1732_DB2019.bak,192.168.0.151,False,False,,,False
207,نسخه پشتيبان خودكار تاريخ 26/12/1404 ساعت 11:01 ق.ظ,2026-03-17 11:01:14.500000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-17 11:00:54,12,2026-03-17 11:00:58,AutomaticBackup_Sepidar01_Ver6.1.2_14041226_1100_DB2019.bak,192.168.0.151,False,False,,,False
208,نسخه پشتيبان خودكار تاريخ 26/12/1404 ساعت 03:01 ب.ظ,2026-03-17 15:01:13.073000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-17 15:00:54,12,2026-03-17 15:00:57,AutomaticBackup_Sepidar01_Ver6.1.2_14041226_1500_DB2019.bak,192.168.0.151,False,False,,,False
209,نسخه پشتيبان تاريخ 1404/12/26 ساعت 04:08 ب.ظ,2026-03-17 16:09:05.127000,D:\Sepidar,,1,1,2026-03-17 16:09:16,1,2026-03-17 16:09:16,Backup_Sepidar01_Ver6.1.2_14041226_1608_DB2019.bak,192.168.0.151,True,False,,,False
210,نسخه پشتيبان خودكار تاريخ 26/12/1404 ساعت 07:01 ب.ظ,2026-03-17 19:01:13.393000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-17 19:00:55,12,2026-03-17 19:00:58,AutomaticBackup_Sepidar01_Ver6.1.2_14041226_1900_DB2019.bak,192.168.0.151,False,False,,,False
211,نسخه پشتيبان خودكار تاريخ 26/12/1404 ساعت 11:28 ب.ظ,2026-03-17 23:28:18.840000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-17 23:28:01,12,2026-03-17 23:28:05,AutomaticBackup_Sepidar01_Ver6.1.2_14041226_2328_DB2019.bak,192.168.0.151,False,False,,,False
213,نسخه پشتيبان خودكار تاريخ 27/12/1404 ساعت 07:42 ق.ظ,2026-03-18 07:42:43.897000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-18 07:42:28,12,2026-03-18 07:42:31,AutomaticBackup_Sepidar01_Ver6.1.2_14041227_0742_DB2019.bak,192.168.0.151,False,False,,,False
215,نسخه پشتيبان خودكار تاريخ 27/12/1404 ساعت 11:52 ق.ظ,2026-03-18 11:52:44.127000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-18 11:52:29,12,2026-03-18 11:52:32,AutomaticBackup_Sepidar01_Ver6.1.2_14041227_1152_DB2019.bak,192.168.0.151,False,False,,,False
216,نسخه پشتيبان خودكار تاريخ 27/12/1404 ساعت 04:00 ب.ظ,2026-03-18 16:00:26.810000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,1,12,2026-03-18 16:00:15,12,2026-03-18 16:00:15,AutomaticBackup_Sepidar01_Ver6.1.2_14041227_1600_DB2019.bak,192.168.0.151,True,False,,,False
217,نسخه پشتيبان تاريخ 1404/12/27 ساعت 05:12 ب.ظ,2026-03-18 17:12:53.207000,D:\Sepidar,,1,1,2026-03-18 17:13:06,1,2026-03-18 17:13:06,Backup_Sepidar01_Ver6.1.2_14041227_1712_DB2019.bak,192.168.0.151,True,False,,,False
218,نسخه پشتيبان خودكار تاريخ 27/12/1404 ساعت 08:00 ب.ظ,2026-03-18 20:00:26.973000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,1,12,2026-03-18 20:00:16,12,2026-03-18 20:00:16,AutomaticBackup_Sepidar01_Ver6.1.2_14041227_2000_DB2019.bak,192.168.0.151,True,False,,,False
219,نسخه پشتيبان خودكار تاريخ 28/12/1404 ساعت 12:00 ق.ظ,2026-03-19 00:00:30.437000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-19 00:00:17,12,2026-03-19 00:00:20,AutomaticBackup_Sepidar01_Ver6.1.2_14041228_0000_DB2019.bak,192.168.0.151,False,False,,,False
220,نسخه پشتيبان خودكار تاريخ 28/12/1404 ساعت 04:00 ق.ظ,2026-03-19 04:00:27.727000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,1,12,2026-03-19 04:00:18,12,2026-03-19 04:00:18,AutomaticBackup_Sepidar01_Ver6.1.2_14041228_0400_DB2019.bak,192.168.0.151,True,False,,,False
221,نسخه پشتيبان خودكار تاريخ 28/12/1404 ساعت 07:50 ق.ظ,2026-03-19 07:50:31.150000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-19 07:50:19,12,2026-03-19 07:50:22,AutomaticBackup_Sepidar01_Ver6.1.2_14041228_0750_DB2019.bak,192.168.0.151,False,False,,,False
222,نسخه پشتيبان خودكار تاريخ 28/12/1404 ساعت 08:00 ق.ظ,2026-03-19 08:00:31.070000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-03-19 08:00:19,12,2026-03-19 08:00:22,AutomaticBackup_Sepidar01_Ver6.1.2_14041228_0800_DB2019.bak,192.168.0.151,False,False,,,False
223,نسخه پشتيبان خودكار تاريخ 05/01/1405 ساعت 04:13 ب.ظ,2026-03-25 16:13:59.057000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-25 17:14:21,1,2026-03-25 17:14:27,AutomaticBackup_Sepidar01_Ver6.1.2_14050105_1714_DB2019.bak,192.168.0.151,False,False,,,False
224,نسخه پشتيبان تاريخ 1405/01/05 ساعت 05:30 ب.ظ,2026-03-25 17:30:20.403000,D:\Sepidar,,1,1,2026-03-25 18:30:51,1,2026-03-25 18:30:51,Backup_Sepidar01_Ver6.1.2_14050105_1730_DB2019.bak,192.168.0.151,True,False,,,False
225,نسخه پشتيبان خودكار تاريخ 06/01/1405 ساعت 10:03 ق.ظ,2026-03-26 10:03:31.123000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-26 11:03:55,1,2026-03-26 11:04:00,AutomaticBackup_Sepidar01_Ver6.1.2_14050106_1103_DB2019.bak,192.168.0.151,False,False,,,False
226,نسخه پشتيبان خودكار تاريخ 06/01/1405 ساعت 02:03 ب.ظ,2026-03-26 14:03:29,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-26 15:03:55,1,2026-03-26 15:03:58,AutomaticBackup_Sepidar01_Ver6.1.2_14050106_1503_DB2019.bak,192.168.0.151,False,False,,,False
227,نسخه پشتيبان خودكار تاريخ 08/01/1405 ساعت 10:23 ق.ظ,2026-03-28 10:23:45.317000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-28 11:24:14,1,2026-03-28 11:24:18,AutomaticBackup_Sepidar01_Ver6.1.2_14050108_1124_DB2019.bak,192.168.0.151,False,False,,,False
228,نسخه پشتيبان خودكار تاريخ 08/01/1405 ساعت 02:23 ب.ظ,2026-03-28 14:23:44.270000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-03-28 15:24:14,1,2026-03-28 15:24:18,AutomaticBackup_Sepidar01_Ver6.1.2_14050108_1524_DB2019.bak,192.168.0.151,False,False,,,False
229,نسخه پشتيبان خودكار تاريخ 24/01/1405 ساعت 09:36 ق.ظ,2026-04-13 09:36:09.463000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-04-13 10:37:10,1,2026-04-13 10:37:17,AutomaticBackup_Sepidar01_Ver6.1.2_14050124_1037_DB2019.bak,192.168.0.151,False,False,,,False
230,نسخه پشتيبان تاريخ 1405/01/24 ساعت 12:46 ب.ظ,2026-04-13 12:46:59.677000,D:\Sepidar,,5,13,2026-04-13 13:46:35,13,2026-04-13 13:47:05,Backup_Sepidar01_Ver6.1.2_14050124_1246_DB2019.bak,192.168.0.151,False,False,,,False
231,نسخه پشتيبان تاريخ 1405/01/24 ساعت 12:50 ب.ظ,2026-04-13 12:50:38.223000,D:\Sepidar,,1,1,2026-04-13 13:51:46,1,2026-04-13 13:51:46,Backup_Sepidar01_Ver6.1.2_14050124_1250_DB2019.bak,192.168.0.151,True,False,,,False
232,نسخه پشتيبان خودكار تاريخ 1405/01/24 ساعت 01:37 عـصـر,2026-04-13 13:37:08.487000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-13 14:37:54,12,2026-04-13 14:37:56,AutomaticBackup_Sepidar01_Ver6.1.2_14050124_1437_DB2019.bak,192.168.0.151,False,False,,,False
233,نسخه پشتيبان خودكار تاريخ 24/01/1405 ساعت 05:39 ب.ظ,2026-04-13 17:39:29.943000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-04-13 18:40:33,1,2026-04-13 18:40:37,AutomaticBackup_Sepidar01_Ver6.1.2_14050124_1840_DB2019.bak,192.168.0.151,False,False,,,False
235,نسخه پشتيبان خودكار تاريخ 1405/01/25 ساعت 09:51 صـبـح,2026-04-14 09:51:07.743000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-14 10:51:53,12,2026-04-14 10:51:57,AutomaticBackup_Sepidar01_Ver6.1.2_14050125_1051_DB2019.bak,192.168.0.151,False,False,,,False
236,نسخه پشتيبان خودكار تاريخ 1405/01/25 ساعت 01:51 عـصـر,2026-04-14 13:51:06.363000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-14 14:51:53,12,2026-04-14 14:51:56,AutomaticBackup_Sepidar01_Ver6.1.2_14050125_1451_DB2019.bak,192.168.0.151,False,False,,,False
237,نسخه پشتيبان خودكار تاريخ 1405/01/25 ساعت 06:26 عـصـر,2026-04-14 18:26:48.477000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-14 19:27:34,12,2026-04-14 19:27:38,AutomaticBackup_Sepidar01_Ver6.1.2_14050125_1927_DB2019.bak,192.168.0.151,False,False,,,False
238,نسخه پشتيبان خودكار تاريخ 1405/01/26 ساعت 10:53 صـبـح,2026-04-15 10:54:03.800000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-15 11:54:48,12,2026-04-15 11:54:55,AutomaticBackup_Sepidar01_Ver6.1.2_14050126_1154_DB2019.bak,192.168.0.151,False,False,,,False
239,نسخه پشتيبان خودكار تاريخ 1405/01/26 ساعت 04:55 عـصـر,2026-04-15 16:55:44.403000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-15 17:56:33,12,2026-04-15 17:56:36,AutomaticBackup_Sepidar01_Ver6.1.2_14050126_1756_DB2019.bak,192.168.0.151,False,False,,,False
240,نسخه پشتيبان خودكار تاريخ 27/01/1405 ساعت 09:41 ق.ظ,2026-04-16 09:41:14.887000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-04-16 10:42:22,1,2026-04-16 10:42:28,AutomaticBackup_Sepidar01_Ver6.1.2_14050127_1042_DB2019.bak,192.168.0.151,False,False,,,False
241,نسخه پشتيبان تاريخ 1405/01/27 ساعت 01:44 ب.ظ,2026-04-16 13:44:12.400000,D:\Sepidar,,1,10,2026-04-16 14:45:26,10,2026-04-16 14:45:26,Backup_Sepidar01_Ver6.1.2_14050127_1344_DB2019.bak,192.168.0.151,True,False,,,False
242,نسخه پشتيبان خودكار تاريخ 1405/01/29 ساعت 10:03 صـبـح,2026-04-18 10:03:22.070000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-18 11:04:13,12,2026-04-18 11:04:17,AutomaticBackup_Sepidar01_Ver6.1.2_14050129_1104_DB2019.bak,192.168.0.151,False,False,,,False
243,نسخه پشتيبان خودكار تاريخ 1405/01/29 ساعت 02:04 عـصـر,2026-04-18 14:04:19.653000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-18 15:05:13,12,2026-04-18 15:05:16,AutomaticBackup_Sepidar01_Ver6.1.2_14050129_1505_DB2019.bak,192.168.0.151,False,False,,,False
244,نسخه پشتيبان تاريخ 1405/01/29 ساعت 05:22 ب.ظ,2026-04-18 17:22:52.483000,D:\Sepidar,,1,10,2026-04-18 18:24:10,10,2026-04-18 18:24:10,Backup_Sepidar01_Ver6.1.2_14050129_1722_DB2019.bak,192.168.0.151,True,False,,,False
245,نسخه پشتيبان تاريخ 1405/01/29 ساعت 05:43 ب.ظ,2026-04-18 17:43:58.040000,D:\Sepidar,,1,11,2026-04-18 18:46:57,11,2026-04-18 18:46:57,Backup_Sepidar01_Ver6.1.2_14050129_1743_DB2019.bak,192.168.0.151,True,False,,,False
247,نسخه پشتيبان خودكار تاريخ 1405/01/30 ساعت 02:04 عـصـر,2026-04-19 14:04:24.257000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-19 15:07:17,11,2026-04-19 15:07:24,AutomaticBackup_Sepidar01_Ver6.1.2_14050130_1507_DB2019.bak,192.168.0.151,False,False,,,False
248,نسخه پشتيبان تاريخ 1405/01/30 ساعت 05:26 ب.ظ,2026-04-19 17:27:21.083000,D:\Sepidar,,1,11,2026-04-19 18:30:22,11,2026-04-19 18:30:22,Backup_Sepidar01_Ver6.1.2_14050130_1726_DB2019.bak,192.168.0.151,True,False,,,False
249,نسخه پشتيبان خودكار تاريخ 1405/01/31 ساعت 09:38 صـبـح,2026-04-20 09:38:17.083000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-20 10:41:16,11,2026-04-20 10:41:19,AutomaticBackup_Sepidar01_Ver6.1.2_14050131_1041_DB2019.bak,192.168.0.151,False,False,,,False
250,نسخه پشتيبان خودكار تاريخ 1405/01/31 ساعت 01:38 عـصـر,2026-04-20 13:38:16.417000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-20 14:41:16,11,2026-04-20 14:41:19,AutomaticBackup_Sepidar01_Ver6.1.2_14050131_1441_DB2019.bak,192.168.0.151,False,False,,,False
251,نسخه پشتيبان خودكار تاريخ 1405/01/31 ساعت 05:42 عـصـر,2026-04-20 17:42:11.113000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-20 18:45:11,11,2026-04-20 18:45:14,AutomaticBackup_Sepidar01_Ver6.1.2_14050131_1845_DB2019.bak,192.168.0.151,False,False,,,False
252,نسخه پشتيبان تاريخ 1405/01/31 ساعت 06:09 ب.ظ,2026-04-20 18:10:13.473000,D:\Sepidar,,1,11,2026-04-20 19:13:16,11,2026-04-20 19:13:16,Backup_Sepidar01_Ver6.1.2_14050131_1809_DB2019.bak,192.168.0.151,True,False,,,False
253,نسخه پشتيبان خودكار تاريخ 01/02/1405 ساعت 09:43 ق.ظ,2026-04-21 09:43:04.997000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-21 10:44:24,10,2026-04-21 10:44:29,AutomaticBackup_Sepidar01_Ver6.1.2_14050201_1044_DB2019.bak,192.168.0.151,False,False,,,False
254,نسخه پشتيبان خودكار تاريخ 01/02/1405 ساعت 01:43 ب.ظ,2026-04-21 13:43:03.140000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-21 14:44:24,10,2026-04-21 14:44:27,AutomaticBackup_Sepidar01_Ver6.1.2_14050201_1444_DB2019.bak,192.168.0.151,False,False,,,False
255,نسخه پشتيبان تاريخ 1405/02/01 ساعت 03:47 ب.ظ,2026-04-21 15:47:59.013000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,3,10,2026-04-21 16:49:15,10,2026-04-21 16:49:23,Backup_Sepidar01_Ver6.1.2_14050201_1547_DB2019.bak,192.168.0.151,False,False,,,False
256,نسخه پشتيبان تاريخ 1405/02/01 ساعت 05:35 ب.ظ,2026-04-21 17:35:52.187000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-04-21 18:37:17,10,2026-04-21 18:37:17,Backup_Sepidar01_Ver6.1.2_14050201_1735_DB2019.bak,192.168.0.151,True,False,,,False
257,نسخه پشتيبان خودكار تاريخ 1405/02/01 ساعت 05:44 عـصـر,2026-04-21 17:44:24.470000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-21 18:45:20,12,2026-04-21 18:45:26,AutomaticBackup_Sepidar01_Ver6.1.2_14050201_1845_DB2019.bak,192.168.0.151,False,False,,,False
258,نسخه پشتيبان تاريخ 1405/02/01 ساعت 05:51 ب.ظ,2026-04-21 17:51:32.560000,D:\Sepidar,,1,11,2026-04-21 18:54:38,11,2026-04-21 18:54:38,Backup_Sepidar01_Ver6.1.2_14050201_1751_DB2019.bak,192.168.0.151,True,False,,,False
259,نسخه پشتيبان خودكار تاريخ 1405/02/02 ساعت 09:41 صـبـح,2026-04-22 09:41:52.253000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-22 10:44:54,11,2026-04-22 10:45:00,AutomaticBackup_Sepidar01_Ver6.1.2_14050202_1044_DB2019.bak,192.168.0.151,False,False,,,False
260,نسخه پشتيبان خودكار تاريخ 1405/02/02 ساعت 01:41 عـصـر,2026-04-22 13:41:49.197000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-22 14:44:54,11,2026-04-22 14:44:57,AutomaticBackup_Sepidar01_Ver6.1.2_14050202_1444_DB2019.bak,192.168.0.151,False,False,,,False
261,نسخه پشتيبان تاريخ 1405/02/02 ساعت 05:38 ب.ظ,2026-04-22 17:39:07.977000,D:\Sepidar,,1,11,2026-04-22 18:42:16,11,2026-04-22 18:42:16,Backup_Sepidar01_Ver6.1.2_14050202_1738_DB2019.bak,192.168.0.151,True,False,,,False
262,نسخه پشتيبان خودكار تاريخ 02/02/1405 ساعت 05:51 ب.ظ,2026-04-22 17:51:25.353000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-22 18:52:50,10,2026-04-22 18:52:53,AutomaticBackup_Sepidar01_Ver6.1.2_14050202_1852_DB2019.bak,192.168.0.151,False,False,,,False
263,نسخه پشتيبان خودكار تاريخ 1405/02/03 ساعت 09:22 صـبـح,2026-04-23 09:22:35.957000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-23 10:23:35,12,2026-04-23 10:23:40,AutomaticBackup_Sepidar01_Ver6.1.2_14050203_1023_DB2019.bak,192.168.0.151,False,False,,,False
265,نسخه پشتيبان خودكار تاريخ 1405/02/03 ساعت 01:24 عـصـر,2026-04-23 13:24:41.973000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-23 14:27:48,11,2026-04-23 14:27:51,AutomaticBackup_Sepidar01_Ver6.1.2_14050203_1427_DB2019.bak,192.168.0.151,False,False,,,False
266,نسخه پشتيبان تاريخ 1405/02/03 ساعت 01:30 ب.ظ,2026-04-23 13:30:50.443000,D:\Sepidar,,1,11,2026-04-23 14:34:00,11,2026-04-23 14:34:00,Backup_Sepidar01_Ver6.1.2_14050203_1330_DB2019.bak,192.168.0.151,True,False,,,False
267,نسخه پشتيبان تاريخ 1405/02/03 ساعت 01:38 ب.ظ,2026-04-23 13:38:08.843000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-04-23 14:39:38,10,2026-04-23 14:39:38,Backup_Sepidar01_Ver6.1.2_14050203_1338_DB2019.bak,192.168.0.151,True,False,,,False
268,نسخه پشتيبان خودكار تاريخ 05/02/1405 ساعت 09:48 ق.ظ,2026-04-25 09:48:35.570000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-25 10:50:00,11,2026-04-25 10:50:09,AutomaticBackup_Sepidar01_Ver6.1.2_14050205_1050_DB2019.bak,192.168.0.151,False,False,,,False
269,نسخه پشتيبان خودكار تاريخ 05/02/1405 ساعت 01:48 ب.ظ,2026-04-25 13:48:29.603000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-25 14:50:01,11,2026-04-25 14:50:04,AutomaticBackup_Sepidar01_Ver6.1.2_14050205_1450_DB2019.bak,192.168.0.151,False,False,,,False
270,نسخه پشتيبان تاريخ 1405/02/05 ساعت 05:06 ب.ظ,2026-04-25 17:06:50.480000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,11,2026-04-25 18:08:25,11,2026-04-25 18:08:25,Backup_Sepidar01_Ver6.1.2_14050205_1706_DB2019.bak,192.168.0.151,True,False,,,False
271,نسخه پشتيبان خودكار تاريخ 1405/02/06 ساعت 10:22 صـبـح,2026-04-26 10:22:53.943000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-26 11:23:59,12,2026-04-26 11:24:04,AutomaticBackup_Sepidar01_Ver6.1.2_14050206_1123_DB2019.bak,192.168.0.151,False,False,,,False
272,نسخه پشتيبان خودكار تاريخ 06/02/1405 ساعت 02:30 ب.ظ,2026-04-26 14:30:19.563000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-26 15:31:52,10,2026-04-26 15:31:56,AutomaticBackup_Sepidar01_Ver6.1.2_14050206_1531_DB2019.bak,192.168.0.151,False,False,,,False
274,نسخه پشتيبان تاريخ 1405/02/06 ساعت 05:48 ب.ظ,2026-04-26 17:48:11.607000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-04-26 18:49:48,10,2026-04-26 18:49:48,Backup_Sepidar01_Ver6.1.2_14050206_1748_DB2019.bak,192.168.0.151,True,False,,,False
275,نسخه پشتيبان خودكار تاريخ 1405/02/06 ساعت 06:39 عـصـر,2026-04-26 18:39:30.180000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-26 19:40:39,12,2026-04-26 19:40:42,AutomaticBackup_Sepidar01_Ver6.1.2_14050206_1940_DB2019.bak,192.168.0.151,False,False,,,False
276,نسخه پشتيبان خودكار تاريخ 07/02/1405 ساعت 10:23 ق.ظ,2026-04-27 10:23:44.253000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-27 11:26:51,11,2026-04-27 11:27:01,AutomaticBackup_Sepidar01_Ver6.1.2_14050207_1126_DB2019.bak,192.168.0.151,False,False,,,False
277,نسخه پشتيبان خودكار تاريخ 07/02/1405 ساعت 02:27 ب.ظ,2026-04-27 14:27:37.040000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-27 15:29:13,10,2026-04-27 15:29:16,AutomaticBackup_Sepidar01_Ver6.1.2_14050207_1529_DB2019.bak,192.168.0.151,False,False,,,False
278,نسخه پشتيبان خودكار تاريخ 07/02/1405 ساعت 06:34 ب.ظ,2026-04-27 18:34:53.763000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-04-27 19:38:08,11,2026-04-27 19:38:11,AutomaticBackup_Sepidar01_Ver6.1.2_14050207_1938_DB2019.bak,192.168.0.151,False,False,,,False
279,نسخه پشتيبان تاريخ 1405/02/07 ساعت 06:43 ب.ظ,2026-04-27 18:43:50.427000,D:\Sepidar,,1,11,2026-04-27 19:47:08,11,2026-04-27 19:47:08,Backup_Sepidar01_Ver6.1.2_14050207_1843_DB2019.bak,192.168.0.151,True,False,,,False
280,نسخه پشتيبان خودكار تاريخ 1405/02/08 ساعت 10:03 صـبـح,2026-04-28 10:03:13.890000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-28 11:04:24,12,2026-04-28 11:04:28,AutomaticBackup_Sepidar01_Ver6.1.2_14050208_1104_DB2019.bak,192.168.0.151,False,False,,,False
281,نسخه پشتيبان تاريخ 1405/02/08 ساعت 10:58 ق.ظ,2026-04-28 10:58:32.743000,D:\,,3,1,2026-04-28 11:59:32,1,2026-04-28 11:59:47,Backup_Sepidar01_Ver6.1.2_14050208_1058_DB2019.bak,192.168.0.151,False,False,,,False
283,نسخه پشتيبان خودكار تاريخ 08/02/1405 ساعت 02:04 ب.ظ,2026-04-28 14:05:00.747000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-04-28 15:06:38,10,2026-04-28 15:06:42,AutomaticBackup_Sepidar01_Ver6.1.2_14050208_1506_DB2019.bak,192.168.0.151,False,False,,,False
